id,time,country,studies,socpro,age,gender,official_vote,opinion_on_system,rule_1,rule_2,rule_3,rule_4
2121,2022-04-20,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,1.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
2122,2022-04-20,FR,superieur,public,18-29,f,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
2123,2022-04-20,FR,superieur,etudiant,18-29,h,Eric Zemmour,-2.0,approval,borda,scores_4_pos,majority_judgement_5
2124,2022-04-20,FR,superieur,etudiant,18-29,f,Emmanuel Macron,1.0,approval,irv_2,scores_4_pos,majority_judgement_5
2125,2022-04-20,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_pos,majority_judgement_7
2126,2022-04-20,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,1.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
2127,2022-04-20,FR,,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_7
2128,2022-04-20,FR,superieur,etudiant,18-29,h,Marine Le Pen,0.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_5
2129,2022-04-20,FR,superieur,liberal,40-49,h,Yannick Jadot,-2.0,approval,irv_1,scores_4_pos,majority_judgement_7
2130,2022-04-20,FR,superieur,public,40-49,f,Jean-Luc Mélenchon,-1.0,approval,irv_1,scores_4_pos,majority_judgement_7
2131,2022-04-20,FR,secondaire,liberal,30-39,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_5
2132,2022-04-20,FR,superieur,prive,60-69,h,Emmanuel Macron,1.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
2133,2022-04-20,FR,superieur,prive,18-29,f,Emmanuel Macron,-1.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
2134,2022-04-20,FR,superieur,prive,50-59,h,Emmanuel Macron,1.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_7
2135,2022-04-21,FR,superieur,public,40-49,h,Anne Hidalgo,-2.0,approval,borda,scores_4_pos,majority_judgement_5
2136,2022-04-21,FR,superieur,public,30-39,h,Yannick Jadot,-2.0,approval,borda,scores_4_neg,majority_judgement_5
2137,2022-04-21,FR,superieur,liberal,30-39,h,Fabien Roussel,0.0,approval,borda,scores_3_neg,majority_judgement_5
2138,2022-04-21,FR,superieur,chomage,30-39,f,Emmanuel Macron,1.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
2139,2022-04-21,FR,superieur,public,18-29,f,Jean-Luc Mélenchon,-1.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
2140,2022-04-21,FR,superieur,public,30-39,f,Jean-Luc Mélenchon,-1.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
2141,2022-04-21,FR,superieur,etudiant,18-29,f,Nicolas Dupont-Aignan,-1.0,approval,irv_2,scores_4_pos,majority_judgement_7
2142,2022-04-21,FR,superieur,prive,40-49,h,,,approval,irv_1,scores_4_pos,majority_judgement_5
2143,2022-04-21,FR,superieur,chomage,30-39,h,Emmanuel Macron,1.0,approval,irv_1,scores_4_pos,majority_judgement_7
2144,2022-04-21,FR,superieur,prive,30-39,f,Yannick Jadot,-1.0,approval,irv_1,scores_4_pos,majority_judgement_5
2145,2022-04-21,FR,superieur,etudiant,18-29,h,Fabien Roussel,-2.0,approval,irv_1,scores_4_neg,majority_judgement_7
2146,2022-04-21,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_5
2147,2022-04-21,FR,superieur,liberal,30-39,h,Yannick Jadot,0.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
2148,2022-04-21,FR,secondaire,etudiant,0-18,h,m18,-2.0,approval,irv_1,scores_3_neg,majority_judgement_7
2149,2022-04-21,FR,superieur,autre,18-29,f,Eric Zemmour,-1.0,approval,irv_1,scores_4_neg,majority_judgement_5
2150,2022-04-21,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
2151,2022-04-21,FR,superieur,prive,30-39,f,Jean-Luc Mélenchon,-1.0,scores_3_neg,borda,scores_3_pos,majority_judgement_7
2152,2022-04-21,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,0.0,approval,borda,scores_4_pos,majority_judgement_7
2153,2022-04-21,FR,superieur,etudiant,18-29,f,Yannick Jadot,-2.0,approval,irv_2,scores_4_pos,majority_judgement_5
2154,2022-04-21,FR,superieur,etudiant,18-29,h,Fabien Roussel,1.0,approval,borda,scores_4_pos,majority_judgement_5
2155,2022-04-21,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-1.0,approval,irv_1,scores_3_neg,majority_judgement_7
2156,2022-04-21,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,0.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
2157,2022-04-21,FR,superieur,liberal,40-49,h,Emmanuel Macron,1.0,scores_4_neg,borda,scores_4_pos,majority_judgement_5
2158,2022-04-21,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_7
2159,2022-04-21,FR,superieur,etudiant,18-29,f,Emmanuel Macron,2.0,approval,irv_2,scores_3_neg,majority_judgement_7
2160,2022-04-21,FR,superieur,public,40-49,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_3_neg,majority_judgement_5
2161,2022-04-21,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
2162,2022-04-21,FR,primaire,etudiant,0-18,h,Emmanuel Macron,-2.0,approval,irv_2,scores_4_neg,majority_judgement_7
2163,2022-04-21,FR,superieur,etudiant,18-29,h,Yannick Jadot,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
2164,2022-04-21,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
2165,2022-04-21,FR,superieur,prive,30-39,h,Yannick Jadot,-2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
2166,2022-04-21,FR,superieur,etudiant,18-29,h,Emmanuel Macron,0.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
2167,2022-04-21,FR,nspp,nspp,nspp,nspp,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_5
2168,2022-04-21,FR,superieur,etudiant,18-29,f,Emmanuel Macron,1.0,scores_3_neg,borda,scores_3_pos,majority_judgement_7
2169,2022-04-21,FR,superieur,prive,18-29,h,Emmanuel Macron,,approval,irv_1,scores_4_neg,majority_judgement_5
2170,2022-04-22,FR,superieur,etudiant,18-29,h,Marine Le Pen,-1.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
2171,2022-04-22,FR,superieur,public,50-59,h,Jean-Luc Mélenchon,1.0,approval,irv_2,scores_4_pos,majority_judgement_7
2172,2022-04-22,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-1.0,scores_4_neg,borda,scores_4_pos,majority_judgement_5
2173,2022-04-22,FR,superieur,etudiant,18-29,h,Emmanuel Macron,2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
2174,2022-04-22,FR,secondaire,etudiant,0-18,f,m18,1.0,approval,irv_1,scores_3_neg,majority_judgement_7
2175,2022-04-22,FR,superieur,etudiant,18-29,h,nspp,-1.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
2176,2022-04-22,FR,secondaire,etudiant,0-18,h,m18,0.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
2177,2022-04-22,FR,superieur,prive,40-49,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
2178,2022-04-22,FR,superieur,chomage,40-49,f,Jean-Luc Mélenchon,-1.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_5
2179,2022-04-22,FR,superieur,prive,40-49,h,Valérie Pecresse,-2.0,approval,irv_2,scores_4_pos,majority_judgement_5
2180,2022-04-22,FR,superieur,etudiant,18-29,h,Emmanuel Macron,2.0,approval,irv_1,scores_4_pos,majority_judgement_7
2181,2022-04-22,FR,secondaire,public,40-49,f,Jean-Luc Mélenchon,1.0,approval,irv_1,scores_4_neg,majority_judgement_5
2182,2022-04-22,FR,superieur,public,40-49,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_neg,majority_judgement_7
2183,2022-04-22,FR,superieur,etudiant,18-29,h,abstention,-2.0,approval,irv_1,scores_3_neg,majority_judgement_5
2184,2022-04-22,FR,superieur,public,30-39,f,Jean-Luc Mélenchon,0.0,scores_4_neg,borda,scores_4_pos,majority_judgement_5
2185,2022-04-22,FR,superieur,liberal,18-29,h,Marine Le Pen,-1.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
2186,2022-04-22,FR,superieur,etudiant,18-29,h,Emmanuel Macron,1.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
2187,2022-04-22,FR,superieur,autre,40-49,h,Emmanuel Macron,-1.0,approval,borda,scores_4_neg,majority_judgement_7
2188,2022-04-22,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,borda,scores_3_pos,majority_judgement_5
2189,2022-04-22,FR,superieur,etudiant,30-39,h,Jean-Luc Mélenchon,1.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
2190,2022-04-22,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,1.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
2191,2022-04-22,FR,superieur,public,30-39,h,Emmanuel Macron,-1.0,approval,irv_2,scores_4_pos,majority_judgement_7
2192,2022-04-22,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
2193,2022-04-22,FR,superieur,public,50-59,f,Fabien Roussel,2.0,approval,irv_2,scores_4_neg,majority_judgement_7
2194,2022-04-22,FR,superieur,liberal,30-39,h,Emmanuel Macron,-1.0,approval,irv_2,scores_4_pos,majority_judgement_7
2195,2022-04-22,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_3_neg,majority_judgement_7
2196,2022-04-22,FR,superieur,prive,18-29,h,Yannick Jadot,-2.0,approval,borda,scores_4_neg,majority_judgement_5
2197,2022-04-22,FR,,,,,Jean-Luc Mélenchon,,approval,irv_2,scores_4_pos,majority_judgement_7
2198,2022-04-23,FR,superieur,autre,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_pos,majority_judgement_5
2199,2022-04-23,DE,superieur,prive,30-39,h,Fabien Roussel,-2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
2200,2022-04-23,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
2201,2022-04-23,FR,superieur,etudiant,18-29,f,Marine Le Pen,0.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
2202,2022-04-23,FR,superieur,public,18-29,f,Yannick Jadot,-1.0,approval,borda,scores_3_neg,majority_judgement_7
2203,2022-04-23,FR,secondaire,retraite,+70,h,Jean-Luc Mélenchon,2.0,approval,irv_1,scores_4_pos,majority_judgement_7
2204,2022-04-23,FR,secondaire,retraite,+70,h,Anne Hidalgo,1.0,approval,irv_1,scores_3_neg,majority_judgement_5
2205,2022-04-23,FR,superieur,liberal,60-69,h,Jean-Luc Mélenchon,1.0,approval,irv_1,scores_4_neg,majority_judgement_5
2206,2022-04-23,FR,superieur,prive,40-49,f,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_neg,majority_judgement_7
2207,2022-04-23,FR,superieur,liberal,50-59,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_7
2208,2022-04-23,FR,superieur,public,50-59,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_3_neg,majority_judgement_5
2209,2022-04-23,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-1.0,approval,irv_1,scores_3_neg,majority_judgement_5
2210,2022-04-24,FR,superieur,public,30-39,f,Valérie Pecresse,-1.0,approval,borda,scores_4_neg,majority_judgement_5
2211,2022-04-24,FR,superieur,liberal,30-39,h,Emmanuel Macron,2.0,approval,irv_1,scores_4_neg,majority_judgement_7
2212,2022-04-24,IE,superieur,prive,40-49,f,Jean-Luc Mélenchon,,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
2213,2022-04-24,FR,superieur,public,30-39,f,Jean-Luc Mélenchon,-1.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
2214,2022-04-24,FR,superieur,public,18-29,f,Jean-Luc Mélenchon,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_5
2215,2022-04-24,FR,secondaire,etudiant,0-18,h,m18,-1.0,approval,borda,scores_3_neg,majority_judgement_7
2216,2022-04-24,FR,superieur,retraite,60-69,f,Jean-Luc Mélenchon,2.0,approval,irv_1,scores_3_neg,majority_judgement_5
2217,2022-04-24,FR,secondaire,chomage,18-29,h,Jean Lassalle,0.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_5
2218,2022-04-24,FR,superieur,public,40-49,h,Yannick Jadot,-2.0,approval,irv_1,scores_4_neg,majority_judgement_7
2219,2022-04-24,FR,superieur,prive,18-29,f,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_3_neg,majority_judgement_5
2220,2022-04-24,FR,superieur,prive,18-29,nspp,Jean-Luc Mélenchon,-1.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_7
2221,2022-04-24,FR,superieur,prive,30-39,h,nspp,0.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
2222,2022-04-24,FR,superieur,etudiant,18-29,h,Emmanuel Macron,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
2223,2022-04-24,FR,superieur,public,50-59,f,Fabien Roussel,2.0,approval,irv_2,scores_4_neg,majority_judgement_5
2224,2022-04-24,FR,superieur,etudiant,18-29,h,Yannick Jadot,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
2225,2022-04-24,FR,superieur,liberal,30-39,h,Jean-Luc Mélenchon,0.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
2226,2022-04-24,FR,superieur,etudiant,18-29,h,Emmanuel Macron,1.0,approval,irv_2,scores_4_neg,majority_judgement_5
2227,2022-04-24,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_3_neg,majority_judgement_5
2228,2022-04-24,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_3_neg,majority_judgement_7
2229,2022-04-25,CA,secondaire,etudiant,0-18,f,m18,-1.0,approval,borda,scores_4_pos,majority_judgement_5
2230,2022-04-25,FR,superieur,public,40-49,h,Jean-Luc Mélenchon,-1.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_7
2231,2022-04-25,FR,superieur,public,40-49,f,Jean-Luc Mélenchon,0.0,approval,borda,scores_4_pos,majority_judgement_5
2232,2022-04-25,FR,superieur,public,18-29,f,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
2233,2022-04-25,FR,superieur,prive,18-29,h,Emmanuel Macron,1.0,approval,borda,scores_3_neg,majority_judgement_7
2234,2022-04-25,FR,superieur,etudiant,18-29,h,Marine Le Pen,-2.0,approval,irv_2,scores_4_neg,majority_judgement_7
2235,2022-04-25,FR,superieur,public,40-49,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
2236,2022-04-25,FR,superieur,public,50-59,f,Emmanuel Macron,-1.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_5
2237,2022-04-25,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
2238,2022-04-25,FR,superieur,liberal,30-39,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_pos,majority_judgement_5
2239,2022-04-25,FR,superieur,autre,30-39,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
2240,2022-04-25,FR,superieur,prive,30-39,nspp,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_5
2241,2022-04-25,FR,superieur,prive,40-49,h,Yannick Jadot,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
2242,2022-04-25,FR,superieur,public,18-29,f,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_3_neg,majority_judgement_7
2243,2022-04-25,FR,superieur,public,18-29,h,Jean-Luc Mélenchon,-1.0,approval,irv_1,scores_3_neg,majority_judgement_7
2244,2022-04-25,FR,superieur,prive,30-39,h,blanc,1.0,scores_3_neg,borda,scores_3_pos,majority_judgement_7
2245,2022-04-25,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_5
2246,2022-04-25,FR,superieur,public,50-59,h,Jean-Luc Mélenchon,-1.0,approval,irv_2,scores_4_pos,majority_judgement_7
2247,2022-04-25,FR,superieur,liberal,50-59,h,Jean-Luc Mélenchon,-1.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
2248,2022-04-26,FR,superieur,autre,40-49,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
2249,2022-04-26,FR,superieur,prive,30-39,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_3_neg,majority_judgement_7
2250,2022-04-26,FR,superieur,retraite,60-69,h,Jean-Luc Mélenchon,-1.0,approval,irv_2,scores_3_neg,majority_judgement_7
2251,2022-04-26,FR,superieur,prive,18-29,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_3_neg,majority_judgement_7
2252,2022-04-26,FR,superieur,public,40-49,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_5
2253,2022-04-26,FR,superieur,public,40-49,h,Jean-Luc Mélenchon,,approval,irv_1,scores_3_neg,majority_judgement_7
2254,2022-04-26,FR,superieur,public,40-49,h,Nathalie Arthaud,-1.0,approval,irv_2,scores_4_neg,majority_judgement_7
2255,2022-04-26,FR,superieur,public,30-39,h,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_5
2256,2022-04-26,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,scores_4_neg,borda,scores_4_pos,majority_judgement_5
2257,2022-04-26,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,0.0,approval,irv_2,scores_4_neg,majority_judgement_7
2258,2022-04-26,FR,superieur,public,40-49,h,Anne Hidalgo,-2.0,approval,borda,scores_4_neg,majority_judgement_7
2259,2022-04-26,FR,superieur,prive,50-59,f,Jean-Luc Mélenchon,-1.0,scores_4_neg,irv_1,scores_4_pos,majority_judgement_7
2260,2022-04-27,FR,superieur,public,50-59,h,Emmanuel Macron,1.0,approval,borda,scores_3_neg,majority_judgement_5
2261,2022-04-27,FR,superieur,public,40-49,f,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_pos,majority_judgement_7
2262,2022-04-27,FR,superieur,public,50-59,h,Jean-Luc Mélenchon,-1.0,approval,irv_2,scores_3_neg,majority_judgement_5
2263,2022-04-27,FR,superieur,public,40-49,h,abstention,-1.0,approval,irv_1,scores_4_pos,majority_judgement_7
2264,2022-04-27,FR,superieur,public,50-59,f,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
2265,2022-04-27,FR,superieur,prive,40-49,f,Jean-Luc Mélenchon,-1.0,approval,irv_1,scores_4_neg,majority_judgement_7
2266,2022-04-28,FR,superieur,public,50-59,f,Jean-Luc Mélenchon,-1.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
2267,2022-04-28,FR,superieur,public,40-49,h,Jean-Luc Mélenchon,-1.0,approval,borda,scores_4_pos,majority_judgement_5
2268,2022-04-28,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,1.0,approval,borda,scores_4_pos,majority_judgement_5
2269,2022-04-28,FR,superieur,autre,+70,f,Philippe Poutou,-1.0,approval,borda,scores_3_neg,majority_judgement_5
2270,2022-04-28,FR,superieur,etudiant,18-29,h,Eric Zemmour,-2.0,approval,irv_1,scores_4_pos,majority_judgement_5
2271,2022-04-28,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-1.0,approval,irv_2,scores_4_pos,majority_judgement_7
2272,2022-04-28,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_3_neg,majority_judgement_5
2273,2022-04-28,FR,superieur,chomage,18-29,h,abstention,-2.0,approval,borda,scores_3_neg,majority_judgement_7
2274,2022-04-28,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
2275,2022-04-28,FR,superieur,etudiant,18-29,h,Eric Zemmour,-2.0,scores_4_neg,irv_2,scores_4_pos,majority_judgement_7
2276,2022-04-29,FR,superieur,etudiant,18-29,h,Eric Zemmour,1.0,approval,irv_2,scores_4_pos,majority_judgement_5
2277,2022-04-29,FR,superieur,public,40-49,f,Emmanuel Macron,-1.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_5
2278,2022-04-29,FR,superieur,etudiant,18-29,h,Anne Hidalgo,1.0,approval,borda,scores_4_neg,majority_judgement_7
2279,2022-04-29,FR,superieur,public,40-49,h,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_neg,majority_judgement_7
2280,2022-04-29,FR,superieur,public,50-59,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_3_neg,majority_judgement_5
2281,2022-04-29,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,,approval,borda,scores_3_neg,majority_judgement_7
2282,2022-04-29,FR,superieur,prive,40-49,f,Jean-Luc Mélenchon,-2.0,approval,irv_1,scores_4_pos,majority_judgement_7
2283,2022-04-30,FR,superieur,public,50-59,f,Yannick Jadot,-1.0,approval,irv_1,scores_3_neg,majority_judgement_7
2284,2022-04-30,FR,superieur,prive,18-29,f,Eric Zemmour,-2.0,approval,borda,scores_3_neg,majority_judgement_5
2285,2022-04-30,FR,superieur,public,50-59,f,Jean-Luc Mélenchon,-1.0,approval,irv_2,scores_3_neg,majority_judgement_7
2286,2022-05-01,FR,superieur,etudiant,18-29,h,Jean-Luc Mélenchon,1.0,scores_4_neg,borda,scores_4_pos,majority_judgement_5
2287,2022-05-01,FR,superieur,prive,40-49,h,Jean-Luc Mélenchon,-2.0,scores_3_neg,borda,scores_3_pos,majority_judgement_7
2288,2022-05-01,FR,superieur,prive,40-49,h,Yannick Jadot,-2.0,approval,irv_2,scores_4_pos,majority_judgement_5
2289,2022-05-01,FR,superieur,liberal,30-39,h,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_3_neg,majority_judgement_7
2290,2022-05-02,CA,superieur,prive,30-39,f,Jean-Luc Mélenchon,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
2291,2022-05-02,FR,superieur,public,18-29,f,Jean-Luc Mélenchon,-2.0,approval,irv_2,scores_4_neg,majority_judgement_5
2292,2022-05-02,FR,superieur,public,50-59,f,Jean-Luc Mélenchon,-1.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_5
2293,2022-05-02,FR,superieur,nspp,30-39,h,Marine Le Pen,2.0,approval,borda,scores_3_neg,majority_judgement_5
2294,2022-05-02,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-2.0,approval,borda,scores_4_neg,majority_judgement_7
2295,2022-05-02,FR,superieur,public,30-39,h,abstention,-2.0,approval,irv_1,scores_4_neg,majority_judgement_7
2296,2022-05-02,FR,superieur,etudiant,18-29,h,Yannick Jadot,-2.0,approval,irv_2,scores_3_neg,majority_judgement_5
2297,2022-05-03,FR,superieur,etudiant,18-29,f,Jean-Luc Mélenchon,-1.0,scores_3_neg,irv_2,scores_3_pos,majority_judgement_7
2298,2022-05-03,FR,superieur,public,18-29,h,Philippe Poutou,-2.0,approval,irv_2,scores_3_neg,majority_judgement_7
2299,2022-05-04,IT,superieur,public,30-39,h,ni,-2.0,approval,irv_1,scores_3_neg,majority_judgement_7
2300,2022-05-05,FR,superieur,public,18-29,h,Jean-Luc Mélenchon,-1.0,approval,borda,scores_4_neg,majority_judgement_7
2301,2022-05-05,FR,superieur,etudiant,18-29,h,Emmanuel Macron,-2.0,scores_3_neg,irv_1,scores_3_pos,majority_judgement_7
2302,2022-05-05,FR,superieur,prive,30-39,h,Yannick Jadot,-2.0,approval,borda,scores_4_pos,majority_judgement_7
2303,2022-05-05,FR,superieur,liberal,50-59,h,Emmanuel Macron,0.0,approval,irv_2,scores_3_neg,majority_judgement_5
2304,2022-05-05,FR,superieur,prive,50-59,f,Yannick Jadot,-1.0,scores_4_neg,borda,scores_4_pos,majority_judgement_7
